comment_id,comment_view,notified_at,updated_at,reason,parent_topic_id,created_at,ref_id,parent_comment_id
OnrQqs4Ue6R9rjY9fuDR,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อาจจะเปิดเวลาตามประเด็นๆ ไป เพื่อให้เวลาได้ทำความเข้าใจ ค่อยๆ หารือ กลับไปคิด แล้วมาคุยกันเรื่อยๆ อาจจำให้สื่อเป็นผู้นำร่องสิ่งนี้,gVOKNIr5SqGSYt4UQGwz,2025-07-02T10:20:23.720Z,C299,
Op0vb5WdQ9U11lyAj3iq,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ออกแบบโครงสร้างละเอียด เห็นถึงคนทุกกลุ่มของคนในสังคม,nrEaDmep95iroWpISISA,2025-07-02T10:20:23.720Z,C20,
P9Y9qW5kWOJyxwn8pT4D,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมีการเสนอชื่อหรือคัดเลือกกันเองในกลุ่มอาชีพนั้น ๆ เพื่อตรวจสอบว่าเป็นผู้เชี่ยวชาญจริงไหม,ntBJAaqOZ6CVfzvCIdlt,2025-07-02T10:20:23.720Z,C183,
PabNzylki3Bawjhq7M1s,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,การพูดคุยการร่างรัฐธรรมนูญต้องพูดได้ทุกเรื่อง ไม่ถูก censor,UiN8egrbml9767vx9jT5,2025-07-02T10:20:23.720Z,C332,
Pcee6ZfJjbBVcp2SHEbz,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,นอกจากความเป็นสมาชิกพรรคการเมือง ผู้สมัครก็ยังถูกควบคุมได้อยู่ดี,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C143,weOxKzgOdsLZJOluVk6b
PlAPthSwtJQYG0enNX54,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่ควรให้อำนาจตรงนี้กับองค์กรที่มีอายุขัย และต้องมีการยุบในอนาคตอย่าง สสร.,qylb4vJtU5AGTjqa3Otw,2025-07-02T10:20:23.720Z,C22,
Q00pb9ZZV2awbV1RcY7D,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องไม่รับเงินสองทาง หรือมีงานประจำอยู่แล้ว,59G9i7h4GZtz0ScSAn0C,2025-07-02T10:20:23.720Z,C175,
Q2bdXhEYDc7KYK3MELj3,เห็นด้วย,2025-11-27T08:44:40.875Z,2025-11-27T08:44:40.875Z,เพราะถ้าพ้นโทษแล้วกลับไปบ้านเกิดต่างจังหวัด ทางเลือกอาชีพก็น้อยกว่า และบ้างต้องมีทรัพยากรเพื่อประกอบอาชีพ เช่น ทำอาหาร งานซ่อมแซม,BT8x8rmFStJjIMvPB10J,2025-11-27T08:44:40.875Z,,p2RlM13RndVsKQjizGo4
QCmIRGxfwBoDihZ3G5r5,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ควรมี 100 คน โดยเป็น 77 คน เป็นตัวแทนแต่ละจังหวัด และ 23 คนเป็นตัวแทนรายประเด็น โดยต้องกำหนดกลุ่มให้ชัด,2rIAoKtf0uRsbMDTZ6kE,2025-07-02T10:20:23.720Z,C37,
QHYlQksi0G50fp9n3N1x,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,วุฒิการศึกษาไม่ควรเป็นเกฑณ์เพราะประเทศไทยมีความเหลื่อมล้ำในการเข้าถึงการศึกษา,8vddQeCXJp9iuCwsqe7l,2025-07-02T10:20:23.720Z,C220,
QVXDXCJUPWOXDMmtRMDn,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,คนที่จะรับภารกิจนี้ = รัฐสภา ร่วมกันหาคนอื่นมาสร้าง ad-hoc body นี้,UiPSbzGwIdu94dj1WKN4,2025-07-02T10:20:23.720Z,C336,
QjRT0i05QqCp3CKGjFfD,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อย่างน้อยควรให้เวลา 4-5 เดือนเพื่อให้คนเราได้ทำความเข้าใจ และเริ่มสบายใจ จนอยากเข้ามามีส่วนร่วม,gVOKNIr5SqGSYt4UQGwz,2025-07-02T10:20:23.720Z,C298,
Qr3MuOMSchT2CQB99YGD,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ทำให้รัฐธรรมนูญมีกลไกการป้องกันฉบับชาวบ้าน,F7usd2BUTX3k0p2kDtwI,2025-07-02T10:20:23.720Z,C1,
QyXqSEiG0BQ9chvBakdd,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ยิ่งประชาชนมีปม ได้เรียนรู้อะไรมากขึ้น ก็ต้องมีความเห็นทางการเมือง,VWv2kzIsYMLNk5oxEMFe,2025-07-02T10:20:23.720Z,C169,zO83T3z4pdGQq1WZFwum
R2p5gYsB9E61w85SEfU7,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรเป็นสมาชิกพรรคการเมือง แต่ไม่ให้ลงสมัครในนามพรรคการเมือง,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C137,
R8l9y8aOHqhaPJBqru70,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรกำหนด blueprint การทำงานของผู้เชี่ยวชาญ: สสร เป็นคนกำหนดวิธีการทำงานลงมาให้ผู้เชี่ยวชาญ ไม่ใช่ผู้เชี่ยวชาญกำหนดเอง,ntBJAaqOZ6CVfzvCIdlt,2025-07-02T10:20:23.720Z,C182,Dxx97EmKFLXfJRoEzH06
RDAVFwgL6Cg3h5mLQTc5,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรเป็นคดีที่มีโทษหนัก,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C195,pvgzXQmEqXcLkAu72Asi
RcfIXuAn7S8HfpVkm9cA,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ห้ามเฉพาะผู้ที่มีส่วนได้ส่วนเสียกับพรรคการเมือง,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C160,weOxKzgOdsLZJOluVk6b
Rf5OPFcC50EpoV75N2ut,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรกีดกันคนที่ทำให้รัฐธรรมนูญเสื่อมโทรม เช่น เคยมีอำนาจที่ทำการรัฐประหาร,VWv2kzIsYMLNk5oxEMFe,2025-07-02T10:20:23.720Z,C110,iEQebMJL5nW2f4IVdjos
RnA7UqY8e6f4ji1UmT5i,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อย่าลืมว่าประเทศไทยกำลังเข้าสู่สังคมผู้สุงอายุ,pegZwJVtwSuC87fEl0UZ,2025-07-02T10:20:23.720Z,C256,AVpCYLaFrwVgjPwVTBkT
RqDOpEgJyIjdVjdT5q0Z,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,การตั้งวงคุย อาจทำให้รู้สึกเครียดเกินไป อยากได้อะไรเบาๆ แบบหมีเนย หรือหมูเด้งบ้าง จะนำมาเล่าเรื่องรัฐธรรมนูญอย่างไร,qq5SykirmTIWsbbBDARc,2025-07-02T10:20:23.720Z,C290,1wVZ9dJdghCbiibyjjhT
RupYxAPrWvDpzIZCg6Mq,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร.ไม่ควรยึดโยงกับพรรคการเมืองหรือกลุ่มการเมืองอื่นๆ เช่น สว.,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C156,weOxKzgOdsLZJOluVk6b
S7XYh1EvyK0T5VyDZh30,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่งั้นเหมือนเราไปคิด content เอง,JrrSMrVIPnXKGeNiUZIJ,2025-07-02T10:20:23.720Z,C284,
SDU8DpOs19aPKnqNe4Wd,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรออกแบบกลไกไม่ให้เห็นการเสนอจากพรรคการเมืองแบบโจ่งแจ้ง เพราะจะเป็นการสร้างความขัดแย้งทางความเห็น/สนามการเมือง,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C139,weOxKzgOdsLZJOluVk6b
SE7yeHN4v2NmRIFtmmwC,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เป็นคณะกรรมการอิสระที่ถูกจัดตั้งมาเพื่อตรวจสอบถ่วงดุล (ไม่ใช่องค์กรอิสระตามรัฐธรรมนูญ),mb426CKotDswSd9rgWPp,2025-07-02T10:20:23.720Z,C87,
SKejCuJpsQZcVKoppCey,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,รัฐชอบดึงเวลาในกระบวนการจัดทำร่างรธน.,cOJcvxwPzm0iZ4cHngFC,2025-07-02T10:20:23.720Z,C262,
SMTJdgFpItKJda30zqTW,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เห็นด้วยว่าควรกำหนดหมวดพื้นฐาน แต่อยากให้กำหนดแบบกว้าง เผื่อรองรับความหลากหลาย/ความเปลี่ยนแปลงในอนาคต,hFlaIDjyVSQM95hpLX5l,2025-07-02T10:20:23.720Z,C81,
ScB9aRI1CQp2i9KySBWV,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ถ้าไม่ใช้เรื่องวุฒิการศึกษา อาจจะใช้เรื่องความเชี่ยวชาญเฉพาะด้าน เช่น ด้านกฎหมาย รัฐศาสตร์,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C201,TNUxwghVznFGC9JfMygK
SqM8JVfiHrAF5ql45vgB,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,แต่ถ้ามีคนที่เคยเข้าร่วมการชุมนุมต่าง ๆ จะวัดยังไงเพราะว่ามันวัดอยาก,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C200,
Sqw7mfOSgTzpewo0VCf4,เห็นด้วย,2025-09-09T10:43:53.995Z,2025-09-09T10:43:53.995Z,ปัจจุบันมีศูนย์ฝึกงานสำหรับคนเพิ่งพ้นโทษ และอยากให้มีทุนด้วย ปัจจุบันมีกฎเกณฑ์ทำให้ได้ทุนยาก,BT8x8rmFStJjIMvPB10J,2025-09-09T10:43:53.995Z,,p2RlM13RndVsKQjizGo4
SsLAmnJaacl6C9CL2hvF,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อยากให้ออกจากงานหลังจากได้ตำแหน่งทางการเมืองแล้ว,oRaHQAaxlJ5gKS85cssh,2025-07-02T10:20:23.720Z,C10,
StAYxPnCcXElBOycaPa9,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องมีความหลากหลายอุดมการณ์ทางการเมือง,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C237,
SuMedAJCbTam0cJAcbGh,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องหลากหลาย อาจสามารถกำหนดสัดส่วนจำนวน สสร.จากขนาดพื้นที่-ประชากร เพื่อช่วยกันขับเคลื่อน,2rIAoKtf0uRsbMDTZ6kE,2025-07-02T10:20:23.720Z,C38,
Sv6ym1ufh5xZ1UYirLkN,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่จำเป็นต้องกำหนดเป็นเงื่อนไขหลัก แต่ให้มีการอบรมคณะ สสร. ในประเด็นเรื่องการรับฟังและสื่อสาร,Pl9XOn5DOwkr51BNH2hh,2025-07-02T10:20:23.720Z,C12,v0DKxzdJjtjNM6DW9VYG
T0WM5oQdCMTqlhPUJxD6,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร.มีอำนาจน้อยกว่า สว. จะมีแรงจูงใจให้คนอยากมาเป็น สสร.หรือไม่?,EjCnAXDaaJuBQLhHI42W,2025-07-02T10:20:23.720Z,C106,
TKV3Z9Aeiv7y2r3pbmzg,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่เห็นด้วยเรื่องการให้เป็นตัวแทนจังหวัด,i7nD4nBuvDJmmwAAfNuk,2025-07-02T10:20:23.720Z,C65,
TNUxwghVznFGC9JfMygK,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องมีประกาศคุณสมบัติของตัวเอง เช่น เรื่องความเชี่ยวชาญ,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C209,
TQn1JYhGOKm1k7BvTI0E,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ภาครัฐต้องเข้ามามีส่วนร่วมเพื่อส่งเสริมการมีส่วนร่วมของภาคประชาสังคมและประชาชนอีกที,YIHBlCG4V2ebaFyOH4bZ,2025-07-02T10:20:23.720Z,C249,
TU971N2nFiKCe9UEisxc,เห็นด้วย,2025-09-05T10:25:59.487Z,2025-09-05T10:25:59.487Z,สามารถสิทธิบัตรประชาชน เพื่อเข้ารักษาพยาบาลได้ในทุกพื้นที่,ri7VMl85rYWRQ5NzpcgE,2025-09-05T10:25:59.487Z,,
TVOxnZQTpM68ARbXaKPZ,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เห็นด้วยว่าเป็นตัวแทนพรรคได้ แต่ก็ต้องกำหนดสัดส่วนให้ชัดเจน ไม่ได้ take over สสร. ทั้งหมด,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C162,
TxUjqxhs0xmmRyIfrrCX,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรทุ่มงบประมาณการจัดทำ สสร. ให้ดี ทั้งสื่อสารและทำกิจกรรม ไม่ต้องประหยัด ถ้าทำอันนี้ได้ดีจะได้ไม่ต้องร่างรัฐธรรมนูญอีก,peEZ4F0cByDfdVv4Mh5R,2025-07-02T10:20:23.720Z,C300,
U5OAXz6kM6z7QgmPqXPZ,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,จะเป็นตัวแทนประชาชนแล้ว ไม่จำเป็นต้องเป็นสมาชิกพรรคการเมือง,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C142,weOxKzgOdsLZJOluVk6b
UBaFWSGzLDuv7iPkykVg,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่ควร เพราะจะไม่ต่างกับการให้ สส.ร่างรัฐธรรมนูญ,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C151,
USqtDvMg9FWMZGSJJZ0t,เห็นด้วย,2025-09-09T10:42:14.239Z,2025-09-09T10:42:14.239Z,ผู้ต้องขังควรมีสิทธิในการเรียน สิทธิในการฝึกอาชีพในเรือนจำมากขึ้น,BT8x8rmFStJjIMvPB10J,2025-09-09T10:42:14.239Z,,p2RlM13RndVsKQjizGo4
UbpXVfjoVEHVSTZzjAN8,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ผู้สมัคร สสร. สามารถมีสถานะเป็นสมาชิกพรรคการเมืองได้ เว้นแต่กรณีที่มีตำแหน่งในพรรค,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C148,weOxKzgOdsLZJOluVk6b
UcxHvSdUTdYgsAZWOnW2,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร จากพรรคการเมือง ไม่ผิด แต่ควร declare อย่างชัดเจนว่าผู้สมัครมีจุดยืนทางการเมือง/จุดยืนเรื่องการแก้ รธน อย่างไร,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C155,
UrITx89xq7xJ1ZZ2f3jT,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ไม่ควรมาจากสัดส่วนอาชีพ เพราะคำนวณยาก ตั้งเงื่อนไขยาก,ENbNmkn2KZh24qMQ3APu,2025-07-02T10:20:23.720Z,C7,
UvYy62b8PctEVnkaRQjh,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ความเป็นอิสระไม่มีจริง สมาชิกพรรคการเมือง (ที่ไม่ใช่ผู้บริหาร) สามารถสมัคร สสร.ได้,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C138,
VMwChTyDHh12nVRrrlUx,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เจตนารมณ์ของรัฐธรรมนูญต้องเข้าถึงประชาชนทุกกลุ่มคน,nrEaDmep95iroWpISISA,2025-07-02T10:20:23.720Z,C16,
VsgZQR2XlyhRsLwx8F63,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่ตัดสิทธิการมีส่วนร่วมทางการเมืองขั้นพื้นฐาน (สมาชิกพรรค) แต่มีเงื่อนไขว่าต้องไม่เป็นกรรมการบริหาร หรือผู้ลงสมัคร,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C153,
VxhmexUrBqPfmwTJqrEQ,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,พรรคการเมืองมีส่วนร่วมได้ แต่ไม่เห็นด้วยว่า สสร จะมาจากพรรคการเมือง 100% เพื่อไม่ให้กีดกันใคร,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C149,
WWcO6Z0WE6hphY7O3X4V,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เพิ่มการรับรู้ข้อมูลข่าวสารที่มากขึ้นของประชาชนในทุกกลุ่มคน,C88gOdn5c8qXMV5MJ2h0,2025-07-02T10:20:23.720Z,C50,
WigFeINPQAdjkdmIJUgM,เห็นด้วย,2025-09-09T10:27:12.027Z,2025-09-09T10:27:12.027Z,ต้องการสิทธิที่จะลบประวัติ เพราะการมีประวัติต้องโทษทำให้หางานยาก หรือ (หากลบประวัติไม่ได้) แค่สังคมยอมรับก็โอเคแล้ว,BT8x8rmFStJjIMvPB10J,2025-09-09T10:27:12.027Z,,q1FfU02VjBxgKUOBpaHC
WmjwKFwAQsCTsZgkPFRS,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ทำให้กระบวนการเลือกคนที่เป็น สสร. โปร่งใส เช่น มีการเปิดเผยการ record,C88gOdn5c8qXMV5MJ2h0,2025-07-02T10:20:23.720Z,C49,
X6Cz8EUgn2XxGQf4VoG6,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ทำในรูปแบบที่สามารถเอาวิเคราะห์ไปต่อได้,C88gOdn5c8qXMV5MJ2h0,2025-07-02T10:20:23.720Z,C48,k9gAMnvzAt23SUX6W8MC
X8b2swMUl8vtVmRTQ6Gb,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เพราะเดี๋ยวนี้มีคนที่ใช้สื่ออยู่แล้ว,UAUwl0DaojqWo5PD1hl8,2025-07-02T10:20:23.720Z,C178,
XMUkZzMJtmK9idyNh0Ty,เห็นด้วย,2025-09-05T10:49:19.722Z,2025-09-05T10:49:19.722Z,ประเทศไทยควรมีกฎหมายรองรับการหักภาษีเพื่อเป็นเงินบำนาญเมื่อเกษียณ ช่วยให้มีรายได้หลังวัยทำงานอย่างพอเพียง โดยหักจากรายได้ราว 30–40%,dkrarlbB4ZvLnUMtJqJM,2025-09-05T10:49:19.722Z,,
XSziO7hEAg0qaUpN9uVs,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่ควรฝากความหวังใว้กับนักการเมือง (อิงจากการเลือกตั้งครั้งล่าสุด),bpWnfM1sudt4FMI0wS9t,2025-07-02T10:20:23.720Z,C286,
Y9M4SuJuxgN1QKwwHCpo,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ทำให้ไม่มีอำนาจ แต่ให้มีแต่หน้าที่ แค่เห็นแล้วก็ปวดหัว ต้องเป็นคนที่มีจิตอาสาจริงๆ,wXQy4GNSAVByO1QwIw31,2025-07-02T10:20:23.720Z,C266,
YAMtsoHBhgED0XHzRW3y,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เป็นจังหวัดดีกว่า เพราะได้เห็นหน้าชัดว่าใครเป็นคนรับผิดชอบ และเห็นปัญหาในพื้นที่ได้ชัดเจนกว่า,U3yJP2gjVAZV5h2JzNxY,2025-07-02T10:20:23.720Z,C56,zxhpNMPKlP69hrkoRI3q
Yr6AuSwFh5kFxa0SrzYe,เห็นด้วย,2026-02-27T10:55:58.987Z,2026-02-27T10:55:58.987Z,เพื่อที่จะบรรลุถึงเป้าหมายดังกล่าวจำเป็นต้องมีการจัดวางอุดมการณ์ในทางการเมืองขั้นพื้นฐานที่จะเป็นกรอบกำกับคุณลักษณะความเป็นพลเมืองเสียก่อน,aOI4WyDnNVXUtAzVqZsS,2026-02-27T10:55:58.987Z,,
Z2Eq8i2xYT6I1Y5Gr6nd,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ควรเป็นคนร่างรธน.,Qq1TpRiXFWMxooMqijVt,2025-07-02T10:20:23.720Z,C326,
ZIAtMjNDnwdzGW11eFcW,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ถือเป็นการยกระดับปัญญาของสังคมผ่านการยกร่าง รธน.,gVOKNIr5SqGSYt4UQGwz,2025-07-02T10:20:23.720Z,C291,
ZUhx7YBDXYbcZlF3bLuc,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ออกเป็นกฎหมายรับรองเลยว่า ความเห็นของประชาชน สามารถพูดได้เต็มที่,UiPSbzGwIdu94dj1WKN4,2025-07-02T10:20:23.720Z,C340,
ZXU1UGy83AIXLb9xjOwX,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ทำยังไงก็ไม่มีทางครอบคลุมทุกกลุ่มอาชีพได้,hFlaIDjyVSQM95hpLX5l,2025-07-02T10:20:23.720Z,C80,uvHrmUCDcrAzSHCWQySG
Ze0JXvRgBceufFI3eYuf,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,กลุ่มที่สมัครเป็น ผู้แทน อาจมีพิมพ์เขียวนโยบาย เพื่อความชัดเจน,AaA3IdPpPRmGriTmLm26,2025-07-02T10:20:23.720Z,C41,
a8KDaLGgZksqXy6Um2iS,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ถ้ารัฐธรรมนูญจะถูกแก้ ให้ประชาชนเลือกตั้งสสร.ใหม่,Zm98HOrjLwwudUq56iax,2025-07-02T10:20:23.720Z,C274,
aDcPff9a4UstiqWy4eAn,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อยากให้เห็นว่าสำคัญและเห็นผลเร็วๆ ถ้ายืดเยื้อก็อาจจะทำให้หมดโมเมนตัมไป,gVOKNIr5SqGSYt4UQGwz,2025-07-02T10:20:23.720Z,C297,
aH8s5fmuLdJZxs9EOEkR,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,Party List ต้องมีคนมากพอที่จะกระจายไปตามพื้นที่แต่ละจังหวัดได้,tB7DEtiqE3Wvd4N16LQd,2025-07-02T10:20:23.720Z,C221,sYlguleSdRLFKo93gC25
aJQrakqi9y9q8ZEmzV3T,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เห็นด้วยว่า สสร. ควรมีสัญชาติไทย แต่คิดว่าก็ควรให้แรงงานข้ามชาติมีส่วนร่วมได้ เพราะเขาก็อาศัยอยู่ในประเทศ,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C211,b2mniKFeK904j6xBSgJh
aMuG3QOfgpVh9wZkQiVe,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ความหลากหลายเชิงพื้นที่,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C233,
aS7p5sLvzwdxpAKkaRVA,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่อยากให้สสร.มีอำนาจต่อ กลัวจะกลายเป็นอำนาจใหม่,Zm98HOrjLwwudUq56iax,2025-07-02T10:20:23.720Z,C275,
aYRvizTHSV0bYYuTLyy7,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,กลุ่มคนที่ยังไม่มีสัญชาติไทย ถือบัตรประชาชนเลข 0 เช่น กลุ่มชาติพันธ์ุ ควรมีสิทธิสมัครได้,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C192,b2mniKFeK904j6xBSgJh
aaF1A7cA2OOPKezZbLmf,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่จำเป็นต้องเป็นกลางทางการเมือง แต่ต้องไม่ขัดกับประชาธิปไตย เพราะการเป็นกลางพิสูจน์ยาก,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C205,sEhp2J7dhvfMdLka8Sns
aybMdZmJC3A7dpF5uWs7,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,political landscape สำคัญกว่า,PPDctBeP0CJft1MFeAC8,2025-07-02T10:20:23.720Z,C127,
b2mniKFeK904j6xBSgJh,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. จำเป็นต้องมีสัญชาติไทย เพราะเป็นการออกแบบกติกาของประชาชนชาวไทย,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C207,
b5NrOICXAlz1LwH8cxEc,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เลือกตั้ง 100% ไม่สามารถ represent ทุกกลุ่มอาชีพ,wnWqZuCRhIESkI8KhmhZ,2025-07-02T10:20:23.720Z,C97,
b93hzLTwzhU2HP5RQqr4,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ยังไม่ค่อยเห็นด้วยกับการกำหนดสัดส่วน เพราะเป็น politics,lY0oZzdYo9y3zFhhYnmy,2025-07-02T10:20:23.720Z,C77,
